"","BillId","BillNumber","Biennium","LegalTitle","IntroducedDate","Sponsor","PrimeSponsorID","LongDescription","billUrl"
"4348","SB 5588","5588","2017-18","AN ACT Relating to information concerning racial disproportionality;","2017-01-30T00:00:00","(Hasegawa)","10030","Developing information concerning racial disproportionality.","http://app.leg.wa.gov/billsummary?BillNumber=5588&Year=2017&Initiative=false"
"4349","ESSB 5588","5588","2017-18","AN ACT Relating to information concerning racial disproportionality;","2017-02-24T00:00:00","WM  (Hasegawa)","10030","Developing information concerning racial disproportionality.","http://app.leg.wa.gov/billsummary?BillNumber=5588&Year=2017&Initiative=false"
"4350","SB 5588","5588","2017-18","AN ACT Relating to information concerning racial disproportionality;","2017-01-30T00:00:00","(Hasegawa)","10030","Developing information concerning racial disproportionality.","http://app.leg.wa.gov/billsummary?BillNumber=5588&Year=2017&Initiative=false"
"4351","ESSB 5588","5588","2017-18","AN ACT Relating to information concerning racial disproportionality;","2017-02-24T00:00:00","WM  (Hasegawa)","10030","Developing information concerning racial disproportionality.","http://app.leg.wa.gov/billsummary?BillNumber=5588&Year=2017&Initiative=false"
"4352","SB 5589","5589","2017-18","AN ACT Relating to distillery promotional items and spirit sample sales;","2017-01-30T00:00:00","(Keiser)","1950","Concerning distillery promotional items and spirit sample sales.","http://app.leg.wa.gov/billsummary?BillNumber=5589&Year=2017&Initiative=false"
"4353","SSB 5589","5589","2017-18","AN ACT Relating to distillery promotional items and spirit sample sales;","2017-02-15T00:00:00","CLS(Keiser)","1950","Concerning distillery promotional items and spirit sample sales.","http://app.leg.wa.gov/billsummary?BillNumber=5589&Year=2017&Initiative=false"
"4354","SB 5589","5589","2017-18","AN ACT Relating to distillery promotional items and spirit sample sales;","2017-01-30T00:00:00","(Keiser)","1950","Concerning distillery promotional items and spirit sample sales.","http://app.leg.wa.gov/billsummary?BillNumber=5589&Year=2017&Initiative=false"
"4355","SSB 5589","5589","2017-18","AN ACT Relating to distillery promotional items and spirit sample sales;","2017-02-15T00:00:00","CLS(Keiser)","1950","Concerning distillery promotional items and spirit sample sales.","http://app.leg.wa.gov/billsummary?BillNumber=5589&Year=2017&Initiative=false"
"4356","SB 5590","5590","2017-18","AN ACT Relating to illegal vehicle wrecking operations;","2017-01-30T00:00:00","(Chase)","1407","Addressing illegal vehicle wrecking operations.","http://app.leg.wa.gov/billsummary?BillNumber=5590&Year=2017&Initiative=false"
"4357","SB 5591","5591","2017-18","AN ACT Relating to creating efficiencies regarding requirements for license withholding and suspension for noncompliance with a child support order;","2017-01-30T00:00:00","(O'Ban)","17217","Creating efficiencies regarding requirements for license withholding and suspension for noncompliance with a child support order.","http://app.leg.wa.gov/billsummary?BillNumber=5591&Year=2017&Initiative=false"
"4358","SB 5592","5592","2017-18","AN ACT Relating to decoupling services and activities fees from tuition;","2017-01-30T00:00:00","(Palumbo)","27225","Decoupling services and activities fees from tuition.","http://app.leg.wa.gov/billsummary?BillNumber=5592&Year=2017&Initiative=false"
"4359","SSB 5592","5592","2017-18","AN ACT Relating to decoupling services and activities fees from tuition;","2018-01-16T00:00:00","WM  (Palumbo)","27225","Decoupling services and activities fees from tuition.","http://app.leg.wa.gov/billsummary?BillNumber=5592&Year=2018&Initiative=false"
"4360","SB 5593","5593","2017-18","AN ACT Relating to postsurgical care;","2017-01-30T00:00:00","(Frockt)","15821","Concerning postsurgical care.","http://app.leg.wa.gov/billsummary?BillNumber=5593&Year=2017&Initiative=false"
"4361","SB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-01-30T00:00:00","(Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4362","SSB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-02-16T00:00:00","HLTH(Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4363","2SSB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-03-20T00:00:00","WM  (Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4364","SB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-01-30T00:00:00","(Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4365","SSB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-02-16T00:00:00","HLTH(Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4366","2SSB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-03-20T00:00:00","WM  (Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4367","SB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-01-30T00:00:00","(Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4368","SSB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-02-16T00:00:00","HLTH(Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4369","2SSB 5594","5594","2017-18","AN ACT Relating to transition services for people with developmental disabilities;","2017-03-20T00:00:00","WM  (Keiser)","1950","Concerning transition services for people with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=5594&Year=2017&Initiative=false"
"4370","SB 5595","5595","2017-18","AN ACT Relating to maintaining the quarterly average census method for calculating state hospital reimbursements;","2017-01-30T00:00:00","(Billig)","15811","Concerning maintaining the quarterly average census method for calculating state hospital reimbursements.","http://app.leg.wa.gov/billsummary?BillNumber=5595&Year=2017&Initiative=false"
"4371","SB 5596","5596","2017-18","AN ACT Relating to phasing out use of the valid court order exception to place youth in detention for noncriminal behavior;","2017-01-31T00:00:00","(Darneille)","5156","Phasing out use of the valid court order exception to place youth in detention for noncriminal behavior.","http://app.leg.wa.gov/billsummary?BillNumber=5596&Year=2017&Initiative=false"
"4372","SSB 5596","5596","2017-18","AN ACT Relating to phasing out use of the valid court order exception to place youth in detention for noncriminal behavior;","2018-01-10T00:00:00","HSC(Darneille)","5156","Phasing out use of the valid court order exception to place youth in detention for noncriminal behavior.","http://app.leg.wa.gov/billsummary?BillNumber=5596&Year=2018&Initiative=false"
"4373","SB 5597","5597","2017-18","AN ACT Relating to requiring electronic payments to the division of child support when remitting funds in response to an order to withhold income;","2017-01-31T00:00:00","(O'Ban)","17217","Concerning electronic payments to the division of child support when remitting funds in response to an order to withhold income.","http://app.leg.wa.gov/billsummary?BillNumber=5597&Year=2017&Initiative=false"
"4374","SB 5598","5598","2017-18","AN ACT Relating to granting relatives, including but not limited to grandparents, the right to seek visitation with a child through the courts;","2017-01-31T00:00:00","(Pedersen)","12002","Granting relatives, including but not limited to grandparents, the right to seek visitation with a child through the courts.","http://app.leg.wa.gov/billsummary?BillNumber=5598&Year=2017&Initiative=false"
"4375","SB 5599","5599","2017-18","AN ACT Relating to requiring unused state funds for the health care benefits of long-term care workers to be returned to the state;","2017-01-31T00:00:00","(Rivers)","15814","Requiring unused state funds for the health care benefits of long-term care workers to be returned to the state.","http://app.leg.wa.gov/billsummary?BillNumber=5599&Year=2017&Initiative=false"
"4376","SB 5600","5600","2017-18","AN ACT Relating to rehabilitated offenders;","2017-01-31T00:00:00","(Darneille)","5156","Concerning rehabilitated offenders.","http://app.leg.wa.gov/billsummary?BillNumber=5600&Year=2017&Initiative=false"
"4377","SB 5601","5601","2017-18","AN ACT Relating to teachers' postretirement employment options;","2017-01-31T00:00:00","(Darneille)","5156","Concerning teachers' postretirement employment options.","http://app.leg.wa.gov/billsummary?BillNumber=5601&Year=2017&Initiative=false"
"4378","SB 5602","5602","2017-18","AN ACT Relating to requiring health plans to cover, with no cost sharing, all preventive services required to be covered under federal law as of December 31, 2016;","2017-01-31T00:00:00","(Keiser)","1950","Requiring health plans to cover, with no cost sharing, all preventive services required to be covered under federal law as of December 31, 2016.","http://app.leg.wa.gov/billsummary?BillNumber=5602&Year=2017&Initiative=false"
"4379","SB 5603","5603","2017-18","AN ACT Relating to exempting state highway projects from local ordinances;","2017-01-31T00:00:00","(Fortunato)","3474","Exempting state highway projects from local ordinances.","http://app.leg.wa.gov/billsummary?BillNumber=5603&Year=2017&Initiative=false"
"4380","SB 5604","5604","2017-18","AN ACT Relating to purchasing managed dental care for medicaid enrollees;","2017-01-31T00:00:00","(Rivers)","15814","Purchasing managed dental care for medicaid enrollees.","http://app.leg.wa.gov/billsummary?BillNumber=5604&Year=2017&Initiative=false"
"4381","SB 5605","5605","2017-18","AN ACT Relating to aligning the office of the superintendent of public instruction's background check authority with that of the department of early learning;","2017-01-31T00:00:00","(Walsh)","1232","Aligning the office of the superintendent of public instruction's background check authority with that of the department of early learning.","http://app.leg.wa.gov/billsummary?BillNumber=5605&Year=2017&Initiative=false"
